185,Henry,Anderson,M,1989-04-06,henry.anderson@webwizardryexperts.com,2012-05-16,2022-04-29,Esp. em DevOps,144600.00,Vancouver
186,John,Davis,M,1961-10-16,john.davis@websavvygurus.net,2017-08-11,2022-02-15,Esp. em Big Data,254280.00,Tel Aviv
187,Michael,Smith,M,1967-12-01,michael.smith@wisewebmasters.com,2012-05-03,2022-05-29,Analista de Sistemas,266172.00,Berlim
188,Andrew,Hall,M,1969-02-12,andrew.hall@prowebsolutionslab.com,2018-11-23,2023-01-18,Arquiteto de Soluções,175848.00,Dublin
189,Daniel,Rodriguez,M,1971-09-15,daniel.rodriguez@techdomainexperts.net,2022-04-25,2022-09-17,Administrador de Banco de Dados,165072.00,Londres
190,Benjamin,Martin,M,1960-05-31,benjamin.martin@webgurupro.net,2018-08-26,2022-09-23,Esp. em Segurança da Informação,253764.00,Bangalore
191,Caleb,Davis,M,1990-04-11,caleb.davis@digitalinnovationlab.com,2015-12-11,2023-02-05,Gerente de Projeto de TI,188712.00,Silicon Valley
192,Henry,Smith,M,1986-09-19,henry.smith@techsavvydomains.net,2017-03-18,2022-04-20,Esp. em Blockchain,251664.00,San Francisco
193,Olivia,Smith,F,1971-06-14,olivia.smith@webmasterylab.com,2012-06-05,2022-02-12,Esp. em Cibersegurança,153480.00,Seattle
194,Ava,Johnson,F,1966-07-15,ava.johnson@creativewebtech.net,2022-03-16,2022-09-25,Esp. em Gerenciamento de Projetos de TI,245100.00,Bangalore
195,Emma,Brown,F,1994-03-25,emma.brown@futuredigitaltrends.com,2012-03-02,2023-03-02,Analista de Qualidade de Software,215508.00,Hyderabad
196,Amelia,Taylor,F,1978-03-28,amelia.taylor@securewebsolutions.net,2015-09-25,2022-12-15,Gerente de Operações de TI,246552.00,Chennai
197,Harper,Anderson,F,1988-03-15,harper.anderson@cloudtechgenius.com,2013-02-16,2022-07-22,Esp. em Computação em Nuvem Híbrida,193188.00,Pune
198,Evelyn,Clark,F,1987-01-24,evelyn.clark@webpromastery.net,2017-06-22,2022-10-13,Esp. em Redes de Computadores,226908.00,Mumbai
199,Charlotte,Rodriguez,F,1984-03-15,charlotte.rodriguez@innovatedigitaltech.com,2022-06-07,2022-06-11,Esp. em Virtualização de Servidores,202656.00,São Paulo
200,Abigail,Martinez,F,1994-08-19,abigail.martinez@wisewebtrends.net,2021-09-22,2022-11-28,Analista de Dados,246252.00,Campinas
201,Sophia,Harris,F,1983-12-07,sophia.harris@proactivedomainmakers.com,2010-09-02,2022-04-27,Esp. em Inteligência de Negócios (BI),237036.00,Rio de Janeiro
202,Grace,Nelson,F,1978-03-10,grace.nelson@digitalwebsavvy.com,2021-09-09,2022-01-31,Esp. em Experiência do Usuário (UX),220788.00,Florianópolis
203,Mia,Thompson,F,1976-07-28,mia.thompson@webgeniuslab.net,2014-11-14,2022-12-08,Esp. em Interface do Usuário (UI),182076.00,Toronto
204,Scarlett,Hall,F,1990-04-04,scarlett.hall@techstrategymakers.com,2023-03-05,2022-04-15,Esp. em Tecnologias Mobile,126360.00,Montreal
205,Zoe,Adams,F,1969-06-12,zoe.adams@webmasterygurus.com,2018-09-28,2022-03-17,Desenvolvedor de Aplicativos Móveis,269040.00,Vancouver
206,Hannah,Baker,F,1976-06-23,hannah.baker@securedigitaldomains.net,2012-12-16,2022-09-27,Esp. em Sistemas de Informação Geográfica (GIS),262716.00,Tel Aviv
207,Sofia,King,F,1987-10-04,sofia.king@wisetechsolutions.com,2011-06-24,2022-11-16,Esp. em Automação de Processos,156780.00,Berlim
208,Addison,Garcia,F,1983-10-02,addison.garcia@prowebmasterylab.net,2022-03-22,2022-03-17,Esp. em Robótica,253236.00,Dublin
209,Aubrey,Wright,F,1986-06-22,aubrey.wright@digitaldomaingurus.com,2013-03-05,2022-06-17,Esp. em Engenharia de Software,242820.00,Londres
210,Lily,Turner,F,1971-07-11,lily.turner@webproinnovators.net,2021-01-28,2022-11-23,Eng. Civil,179424.00,Bangalore
211,Layla,Scott,F,1990-04-08,layla.scott@techinnovationlab.com,2012-11-03,2022-02-20,Eng. Mecânico,183624.00,Nova York
212,Elizabeth,Campbell,F,1964-07-30,elizabeth.campbell@futurewebmakers.net,2018-09-12,2022-07-19,Eng. Elétrico,277212.00,Boston
213,Ella,Green,F,1989-10-23,ella.green@wisedigitallab.com,2019-04-16,2022-07-13,Eng. de Produção,123912.00,Austin
214,Victoria,Young,F,1983-08-12,victoria.young@webgeniuspro.net,2012-05-18,2023-01-09,Eng. Químico,296568.00,San Diego
215,Penelope,Jackson,F,1974-10-06,penelope.jackson@securewebtrends.com,2014-05-28,2022-10-03,Eng. de Controle e Automação,299532.00,Los Angeles
216,Natalie,Lee,F,1979-10-04,natalie.lee@proactivetechsolutions.net,2012-10-31,2022-08-13,Eng. de Processos,212448.00,Chicago
217,Zoey,Walker,F,1973-10-05,zoey.walker@digitalstrategygenius.com,2018-06-26,2022-01-21,Eng. de Segurança do Trabalho,187200.00,"Washington, D.C."
218,Brooklyn,White,F,1987-02-04,brooklyn.white@webmasteryzone.net,2011-01-22,2022-12-18,Eng. de Telecomunicações,167460.00,Atlanta
219,Leah,Harris,F,1960-04-08,leah.harris@cloudtechinnovators.com,2011-09-14,2022-10-22,Eng. de Energia,274428.00,Dallas
220,Zoey,Martin,F,1978-08-06,zoey.martin@techdomain.org,2021-02-02,2022-10-15,Eng. de Manufatura,179184.00,Houston
221,Samantha,Martinez,F,1987-05-29,samantha.martinez@webprogurus.org,2012-12-16,2022-04-13,Eng. de Qualidade,187188.00,Miami
222,Claire,Davis,F,1986-06-12,claire.davis@creativetechhub.org,2017-02-24,2023-03-07,Eng. de Projeto,202728.00,Seattle
223,Emilia,Rodriguez,F,1988-06-11,emilia.rodriguez@futurewebtrends.org,2014-01-05,2022-06-05,Eng. de Materiais,154020.00,Portland
224,Maya,Wilson,F,1971-04-24,maya.wilson@techsolutionslab.org,2021-03-09,2022-04-14,Eng. de Automação Industrial,200520.00,Denver
225,Stella,Anderson,F,1978-11-22,stella.anderson@webmasteryexperts.org,2019-10-15,2022-08-14,Eng. de Pesquisa e Desenvolvimento,231972.00,Phoenix
226,Aurora,Clark,F,1971-10-08,aurora.clark@innovatewebtech.org,2019-04-07,2023-01-17,Eng. de Sistemas,244812.00,Salt Lake City
227,Savannah,Thomas,F,1980-11-14,savannah.thomas@secureonlinedomains.org,2010-10-15,2022-02-10,Eng. de Meio Ambiente,226668.00,Sydney
228,Hazel,Lewis,F,1983-09-24,hazel.lewis@cloudtechmakers.org,2014-12-22,2022-06-03,Eng. de Computação,243156.00,Melbourne
229,Kennedy,Johnson,F,1987-04-12,kennedy.johnson@proactivewebsolutions.org,2012-04-18,2022-08-15,Eng. de Controle de Qualidade,272460.00,Brisbane
230,Grace,Hall,F,1973-06-09,grace.hall@wisedigitalstrategies.org,2019-02-05,2022-04-03,Desenvolvedor de Software,278928.00,Tóquio
231,Ellie,Turner,F,1983-04-29,ellie.turner@webgeniuszone.org,2020-02-08,2022-10-31,Eng. de Software,188244.00,Osaka
232,Violet,Allen,F,1977-07-01,violet.allen@techtrendmakers.org,2011-09-30,2022-02-15,Analista de Sistemas,124536.00,Seul
233,Caroline,King,F,1973-11-04,caroline.king@freshonlinedomains.org,2012-07-27,2022-02-25,Arquiteto de Soluções,211836.00,Singapura
234,Nora,Turner,F,1969-03-11,nora.turner@digitalstrategylab.org,2012-05-10,2022-11-10,Administrador de Banco de Dados,200280.00,Hong Kong
235,Genesis,Wright,F,1973-02-07,genesis.wright@webwizardryexperts.org,2011-02-15,2022-01-13,Esp. em Segurança da Informação,141972.00,Xangai
236,Lillian,Baker,F,1978-02-27,lillian.baker@websavvygurus.org,2012-01-19,2022-07-06,Gerente de Projeto de TI,246132.00,Pequim
237,Riley,Adams,F,1973-02-02,riley.adams@wisewebmasters.org,2020-12-25,2022-07-19,Analista de Redes,282792.00,Shenzhen
238,Chloe,Scott,F,1989-06-22,chloe.scott@prowebsolutionslab.org,2021-12-09,2022-09-15,Cientista de Dados,290796.00,Tel Aviv
239,Zoey,Thompson,F,1978-02-19,zoey.thompson@techdomainexperts.org,2022-03-08,2022-05-06,Esp. em Cloud Computing,273180.00,Haifa
240,Scarlett,Young,F,1988-07-29,scarlett.young@webgurupro.org,2021-01-23,2023-03-05,Esp. em Inteligência Artificial,177852.00,Jerusalém
241,Aubrey,Harris,F,1980-04-10,aubrey.harris@digitalinnovationlab.org,2019-12-05,2022-12-16,Analista de Sistemas,178956.00,San Francisco
242,Hannah,Jackson,F,1990-10-13,hannah.jackson@techsavvydomains.org,2014-11-27,2022-05-22,Arquiteto de Soluções,290856.00,Seattle
243,Layla,Campbell,F,1979-09-20,layla.campbell@webmasterylab.org,2021-06-11,2022-12-31,Administrador de Banco de Dados,236868.00,San Jose
244,Addison,Green,F,1972-05-02,addison.green@creativewebtech.org,2016-02-05,2023-01-30,Esp. em Segurança da Informação,231228.00,Bangalore
245,Brooklyn,Nelson,F,1983-06-27,brooklyn.nelson@futuredigitaltrends.org,2010-11-14,2022-08-12,Gerente de Projeto de TI,279948.00,Hyderabad
246,Harper,Walker,F,1990-10-25,harper.walker@securewebsolutions.org,2022-07-27,2022-09-25,Esp. em Bancos de Dados,164676.00,Chennai
247,Amelia,Anderson,F,1970-04-08,amelia.anderson@cloudtechgenius.org,2014-12-06,2022-02-18,Esp. em Web Design,169380.00,Pune
248,Zoey,Davis,F,1971-08-22,zoey.davis@webpromastery.org,2013-07-27,2022-10-25,Analista de Segurança da Informação,216228.00,Mumbai
249,Evelyn,Smith,F,1993-01-24,evelyn.smith@innovatedigitaltech.org,2016-11-09,2022-10-30,Esp. em Suporte Técnico,160680.00,São Paulo
250,Mia,Hall,F,1978-10-02,mia.hall@wisewebtrends.org,2018-07-06,2023-03-10,Desenvolvedor Front-end,265524.00,Campinas
251,Leah,Rodriguez,F,1992-12-02,leah.rodriguez@proactivedomainmakers.org,2011-10-22,2022-12-18,Desenvolvedor Back-end,237708.00,Rio de Janeiro
252,Evelyn,Martin,F,1974-10-19,evelyn.martin@digitalwebsavvy.org,2019-12-04,2022-07-07,Desenvolvedor Full Stack,202164.00,Florianópolis
253,Benjamin,Clark,M,1982-08-18,benjamin.clark@webgeniuslab.org,2014-07-21,2022-05-01,Esp. em Internet das Coisas (IoT),294612.00,Toronto
254,William,Rodriguez,M,1986-12-07,william.rodriguez@techstrategymakers.org,2010-07-16,2023-03-02,Eng. de Dados,289608.00,Montreal
255,James,Martinez,M,1971-01-29,james.martinez@webmasterygurus.org,2011-02-16,2022-08-13,Esp. em DevOps,137652.00,Vancouver
256,Samuel,Harris,M,1960-08-29,samuel.harris@securedigitaldomains.org,2019-10-11,2023-01-02,Esp. em Big Data,285192.00,Tel Aviv
257,Daniel,Nelson,M,1981-01-20,daniel.nelson@wisetechsolutions.org,2014-06-20,2022-11-28,Arquiteto de Software,166428.00,Berlim
258,Henry,Thompson,M,1995-08-21,henry.thompson@prowebmasterylab.org,2018-12-26,2022-04-17,Esp. em Realidade Virtual/Realidade Aumentada,253020.00,Dublin
259,Jackson,Hall,M,1962-02-25,jackson.hall@digitaldomaingurus.org,2023-01-12,2022-05-30,Analista de Negócios de TI,266928.00,Londres
260,Sebastian,Adams,M,1988-04-14,sebastian.adams@webproinnovators.org,2014-06-16,2022-07-15,Esp. em Automação de Testes,179892.00,Bangalore
261,David,Baker,M,1974-03-11,david.baker@techinnovationlab.org,2017-03-06,2022-05-01,Esp. em Machine Learning,161052.00,Nova York
262,Lucas,King,M,1994-05-05,lucas.king@futurewebmakers.org,2014-12-02,2022-05-05,Esp. em Blockchain,202128.00,Boston
263,Caleb,Garcia,M,1983-04-18,caleb.garcia@wisedigitallab.org,2011-03-27,2022-02-28,Esp. em Cibersegurança,289644.00,Austin
264,Alexander,Wright,M,1974-09-14,alexander.wright@webgeniuspro.org,2014-08-24,2022-07-05,Esp. em Gerenciamento de Projetos de TI,235344.00,San Diego
265,Joseph,Turner,M,1978-09-14,joseph.turner@securewebtrends.org,2022-04-04,2022-11-06,Analista de Qualidade de Software,289860.00,Los Angeles
266,Benjamin,Scott,M,1976-05-27,benjamin.scott@proactivetechsolutions.org,2018-12-14,2023-03-04,Gerente de Operações de TI,289632.00,Chicago
267,Samuel,Campbell,M,1989-03-02,samuel.campbell@digitalstrategygenius.org,2011-11-03,2023-02-07,Esp. em Computação em Nuvem Híbrida,277332.00,"Washington, D.C."
268,Christopher,Green,M,1992-07-30,christopher.green@webmasteryzone.org,2016-04-27,2022-06-20,Esp. em Redes de Computadores,209364.00,Atlanta
269,Ethan,Young,M,1989-01-18,ethan.young@cloudtechinnovators.org,2020-04-16,2022-12-25,Esp. em Virtualização de Servidores,241956.00,Dallas
270,Andrew,Jackson,M,1984-07-04,andrew.jackson@proactivewebsolutions.org,2023-02-27,2022-07-25,Analista de Dados,233940.00,Houston
271,Joshua,Lee,M,1976-05-03,joshua.lee@wisedigitalstrategies.org,2011-05-08,2022-11-24,Esp. em Inteligência de Negócios (BI),289512.00,Miami
272,Benjamin,Walker,M,1994-09-22,benjamin.walker@webgeniuszone.org,2020-07-04,2023-02-23,Esp. em Experiência do Usuário (UX),257304.00,Seattle
273,Jacob,White,M,1968-09-08,jacob.white@techtrendmakers.org,2016-04-15,2022-09-12,Esp. em Interface do Usuário (UI),207936.00,Portland
274,Nicholas,Harris,M,1968-10-27,nicholas.harris@freshonlinedomains.org,2013-09-30,2022-12-14,Esp. em Tecnologias Mobile,232236.00,Denver
275,Matthew,Martin,M,1977-07-02,matthew.martin@digitalstrategylab.org,2012-04-14,2022-09-23,Desenvolvedor de Aplicativos Móveis,161040.00,Phoenix
276,Liam,Martinez,M,1982-07-04,liam.martinez@webwizardryexperts.org,2012-05-06,2022-05-31,Esp. em Sistemas de Informação Geográfica (GIS),171504.00,Salt Lake City
277,Samuel,Davis,M,1992-02-19,samuel.davis@websavvygurus.org,2010-12-19,2023-02-23,Esp. em Automação de Processos,224148.00,Sydney
278,William,Rodriguez,M,1981-10-14,william.rodriguez@wisewebmasters.org,2017-01-20,2022-01-19,Esp. em Robótica,219876.00,Melbourne
279,Christopher,Wilson,M,1966-02-23,christopher.wilson@prowebsolutionslab.org,2019-09-22,2023-01-23,Esp. em Engenharia de Software,239232.00,Brisbane
280,Evelyn,Smith,F,1995-02-04,evelyn.smith@techdomainexperts.org,2012-07-25,2022-05-11,Eng. Civil,184140.00,Tóquio
281,Charlotte,Johnson,F,1965-06-03,charlotte.johnson@webgurupro.org,2018-03-11,2022-05-10,Eng. Mecânico,168336.00,Osaka
282,Abigail,Brown,F,1977-08-02,abigail.brown@digitalinnovationlab.org,2016-09-10,2022-10-19,Eng. Elétrico,142128.00,Seul
283,Sophia,Taylor,F,1967-04-01,sophia.taylor@techsavvydomains.org,2015-07-11,2022-08-20,Eng. de Produção,231420.00,Singapura
284,Grace,Miller,F,1989-03-17,grace.miller@proactivedomainmakers.org,2020-07-05,2022-07-09,Eng. Químico,147780.00,Hong Kong
285,Mia,Anderson,F,1964-08-07,mia.anderson@digitalwebsavvy.org,2020-11-06,2023-01-15,Eng. de Controle e Automação,155484.00,Xangai
286,Scarlett,Clark,F,1975-07-14,scarlett.clark@webgeniuslab.org,2013-12-14,2022-10-15,Eng. de Processos,226536.00,Pequim
287,Zoe,Harris,F,1970-01-09,zoe.harris@techstrategymakers.org,2022-01-09,2022-05-17,Eng. de Segurança do Trabalho,226212.00,Shenzhen
288,Hannah,Walker,F,1986-06-15,hannah.walker@webmasterygurus.org,2010-04-30,2022-11-17,Eng. de Telecomunicações,244620.00,Tel Aviv
289,Sofia,White,F,1990-01-16,sofia.white@securedigitaldomains.org,2010-07-29,2022-10-17,Eng. de Energia,256524.00,Haifa
290,Addison,Jackson,F,1989-08-02,addison.jackson@wisetechsolutions.org,2023-01-10,2022-10-18,Eng. de Manufatura,232860.00,Jerusalém
291,Aubrey,Hill,F,1968-03-30,aubrey.hill@prowebmasterylab.org,2022-01-05,2022-09-24,Eng. de Qualidade,253824.00,Estocolmo
292,Lily,Roberts,F,1994-07-24,lily.roberts@digitaldomaingurus.org,2016-07-18,2022-01-26,Eng. de Projeto,286596.00,Helsinque
293,Layla,Carter,F,1975-04-05,layla.carter@webproinnovators.org,2012-05-04,2022-08-12,Eng. de Materiais,255384.00,Copenhagen
294,Elizabeth,Hughes,F,1986-04-11,elizabeth.hughes@techinnovationlab.org,2022-07-13,2022-08-13,Eng. de Automação Industrial,124716.00,Oslo
295,Ella,Cooper,F,1971-09-09,ella.cooper@futurewebmakers.org,2023-01-24,2023-01-23,Eng. de Pesquisa e Desenvolvimento,189288.00,Amsterdam
296,Victoria,Morgan,F,1982-07-20,victoria.morgan@wisedigitallab.org,2016-05-17,2022-05-16,Eng. de Sistemas,255120.00,Roterdã
297,Penelope,Morris,F,1980-07-16,penelope.morris@webgeniuspro.org,2014-05-25,2022-02-05,Eng. de Meio Ambiente,144264.00,Eindhoven
298,Natalie,Reed,F,1989-01-27,natalie.reed@securewebtrends.org,2013-03-13,2022-04-13,Eng. de Computação,242508.00,Paris
299,Zoey,Butler,F,1993-05-07,zoey.butler@wisedigitallab.com,2020-05-29,2023-02-20,Eng. de Controle de Qualidade,252672.00,Lyon
300,Brooklyn,Silva,F,1976-09-28,brooklyn.silva@webgeniuspro.net,2012-03-27,2022-06-15,Desenvolvedor de Software,211224.00,Toulouse
301,Leah,Santos,F,1978-11-05,leah.santos@securewebtrends.com,2019-01-12,2022-09-18,Eng. de Software,295800.00,Marselha
302,Zoey,Silva,F,1977-08-23,zoey.silva@proactivetechsolutions.net,2017-08-27,2022-08-03,Analista de Sistemas,247392.00,Nice
303,Samantha,Santos,F,1963-02-10,samantha.santos@digitalstrategygenius.com,2014-01-29,2022-06-23,Arquiteto de Soluções,131844.00,Grenoble
304,Claire,Santos,F,1962-09-02,claire.santos@webmasteryzone.net,2021-11-18,2022-04-10,Administrador de Banco de Dados,152916.00,Genebra
305,Emilia,Oliveira,F,1968-11-12,emilia.oliveira@cloudtechinnovators.com,2014-06-06,2023-01-18,Esp. em Segurança da Informação,193884.00,Zurique
306,Maya,Souza,F,1983-09-14,maya.souza@techdomain.org,2022-08-12,2023-03-01,Gerente de Projeto de TI,264588.00,Viena
307,Stella,Rodrigues,F,1967-03-25,stella.rodrigues@webprogurus.org,2011-11-09,2022-03-10,Analista de Redes,194208.00,Praga
308,Aurora,Almeida,F,1980-06-03,aurora.almeida@creativetechhub.org,2016-07-25,2022-08-26,Cientista de Dados,161316.00,Budapeste
309,Savannah,Costa,F,1961-09-21,savannah.costa@futurewebtrends.org,2014-03-27,2023-02-08,Esp. em Cloud Computing,159924.00,Bratislava
310,Hazel,Pereira,F,1966-04-10,hazel.pereira@techsolutionslab.org,2020-08-19,2022-03-06,Analista de Sistemas,204468.00,Varsóvia
311,Kennedy,Santos,F,1979-01-16,kennedy.santos@webmasteryexperts.org,2011-12-08,2022-04-02,Arquiteto de Soluções,129216.00,Cracóvia
312,Grace,Fernandes,F,1962-08-03,grace.fernandes@innovatewebtech.org,2022-10-31,2022-02-05,Administrador de Banco de Dados,292356.00,Lisboa
313,Ellie,Garcia,F,1990-07-11,ellie.garcia@secureonlinedomains.org,2016-02-21,2022-05-05,Esp. em Segurança da Informação,186336.00,Porto
314,Violet,Ribeiro,F,1982-11-28,violet.ribeiro@cloudtechmakers.org,2015-08-02,2022-05-14,Gerente de Projeto de TI,178488.00,Coimbra
315,Caroline,Nunes,F,1980-04-05,caroline.nunes@proactivewebsolutions.org,2021-02-17,2023-03-08,Gerente de Infraestrutura de TI,295764.00,Madrid
316,Nora,Carvalho,F,1968-06-15,nora.carvalho@wisedigitalstrategies.org,2019-01-23,2023-01-19,Esp. em Bancos de Dados,142320.00,Barcelona
317,Genesis,Lima,F,1976-11-26,genesis.lima@webgeniuszone.org,2021-04-17,2022-06-15,Esp. em Web Design,252216.00,Valencia
318,Lillian,Araújo,F,1993-09-28,lillian.araújo@techtrendmakers.org,2020-10-20,2022-05-27,Analista de Segurança da Informação,191004.00,Sevilha
319,Riley,Rodrigues,F,1989-03-24,riley.rodrigues@freshonlinedomains.org,2019-04-27,2022-03-05,Esp. em Suporte Técnico,160920.00,Bilbau
320,Chloe,Ferreira,F,1973-03-26,chloe.ferreira@digitalstrategylab.org,2018-11-06,2022-05-29,Desenvolvedor Front-end,168468.00,Estocolmo
321,Zoey,Cardoso,F,1964-05-16,zoey.cardoso@webwizardryexperts.org,2016-05-09,2022-07-13,Desenvolvedor Back-end,120048.00,Helsinque
322,Scarlett,Rodrigues,F,1960-03-06,scarlett.rodrigues@websavvygurus.org,2017-07-10,2022-11-17,Desenvolvedor Full Stack,168900.00,Copenhagen
323,Aubrey,Felipe,F,1989-07-31,aubrey.felipe@wisewebmasters.org,2017-10-06,2022-12-12,Esp. em Internet das Coisas (IoT),219912.00,Oslo
324,Hannah,Luana,F,1993-02-02,hannah.luana@prowebsolutionslab.org,2020-12-18,2022-03-07,Eng. de Dados,237048.00,Amsterdã
325,Layla,Samuel,F,1969-03-29,layla.samuel@techdomainexperts.org,2023-02-15,2023-01-24,Esp. em DevOps,164064.00,Roterdã
326,Addison,Giovanna,F,1974-12-12,addison.giovanna@webgurupro.org,2013-09-24,2022-01-14,Esp. em Big Data,127764.00,Eindhoven
327,Brooklyn,Daniel,F,1976-12-07,brooklyn.daniel@digitalinnovationlab.org,2018-01-05,2022-07-24,Arquiteto de Software,220272.00,Paris
328,Harper,Fernanda,F,1982-02-20,harper.fernanda@techsavvydomains.org,2016-07-31,2022-06-29,Esp. em Realidade Virtual/Realidade Aumentada,254436.00,Lyon
329,Amelia,Gustavo,F,1990-07-31,amelia.gustavo@webmasterylab.org,2020-04-27,2022-06-18,Analista de Negócios de TI,280080.00,Toulouse
330,Zoey,Letícia,F,1961-04-18,zoey.letícia@creativewebtech.org,2023-02-19,2022-09-22,Esp. em Automação de Testes,228672.00,Marselha
331,Evelyn,Lucas,F,1970-04-18,evelyn.lucas@futuredigitaltrends.org,2019-02-23,2022-12-08,Esp. em Machine Learning,124128.00,Nice
332,Mia,Carolina,F,1994-04-04,mia.carolina@securewebsolutions.org,2019-12-14,2022-02-09,Esp. em Blockchain,209676.00,Grenoble
333,Leah,Eduardo,F,1971-02-26,leah.eduardo@cloudtechgenius.org,2011-09-13,2022-07-14,Esp. em Cibersegurança,134436.00,Genebra
334,Evelyn,Bruna,F,1980-04-14,evelyn.bruna@webpromastery.org,2016-08-07,2023-02-12,Esp. em Gerenciamento de Projetos de TI,134784.00,Zurique
335,Benjamin,Matheus,M,1988-11-23,benjamin.matheus@innovatedigitaltech.org,2016-05-27,2022-03-06,Analista de Qualidade de Software,157212.00,Viena
336,William,Júlia,M,1981-03-07,william.júlia@wisewebtrends.org,2015-11-11,2022-03-22,Gerente de Operações de TI,271092.00,Praga
337,James,Alex,M,1971-09-14,james.alex@proactivedomainmakers.org,2011-05-10,2022-02-01,Esp. em Computação em Nuvem Híbrida,163380.00,Budapeste
338,Samuel,Patricia,M,1974-09-11,samuel.patricia@digitalwebsavvy.org,2018-06-08,2022-08-09,Esp. em Redes de Computadores,224424.00,Bratislava
339,Daniel,Thiago,M,1995-12-17,daniel.thiago@webgeniuslab.org,2022-09-30,2022-04-24,Esp. em Virtualização de Servidores,263280.00,Varsóvia
340,Henry,Amanda,M,1964-03-13,henry.amanda@techstrategymakers.org,2016-07-30,2022-07-24,Analista de Dados,125616.00,Cracóvia
341,Jackson,Gabriel,M,1972-03-11,jackson.gabriel@webmasterygurus.org,2019-03-03,2022-11-17,Esp. em Inteligência de Negócios (BI),152424.00,Silicon Valley
342,Sebastian,Isabella,M,1970-07-08,sebastian.isabella@securedigitaldomains.org,2019-06-16,2022-08-06,Esp. em Experiência do Usuário (UX),289416.00,San Francisco
343,David,Rafael,M,1980-04-04,david.rafael@wisetechsolutions.org,2018-05-21,2022-02-14,Esp. em Interface do Usuário (UI),243168.00,Seattle
344,Lucas,Laura,M,1994-01-07,lucas.laura@prowebmasterylab.org,2010-02-04,2022-08-07,Esp. em Tecnologias Mobile,189684.00,Bangalore
345,Caleb,Mateus,M,1964-09-21,caleb.mateus@digitaldomaingurus.org,2013-03-22,2022-05-13,Desenvolvedor de Aplicativos Móveis,196452.00,Hyderabad
346,Alexander,Sophia,M,1973-09-02,alexander.sophia@webproinnovators.org,2022-09-25,2022-07-30,Esp. em Sistemas de Informação Geográfica (GIS),175176.00,Chennai
347,Joseph,Felipe,M,1982-10-01,joseph.felipe@techinnovationlab.org,2010-10-11,2022-11-28,Esp. em Automação de Processos,189264.00,Pune
348,Benjamin,Luana,M,1988-07-04,benjamin.luana@futurewebmakers.org,2020-09-27,2022-11-25,Esp. em Robótica,273336.00,Mumbai
349,Samuel,Gustavo,M,1983-12-22,samuel.gustavo@wisedigitallab.org,2013-05-03,2022-06-03,Esp. em Engenharia de Software,120084.00,São Paulo
350,Christopher,Alice,M,1977-01-20,christopher.alice@webgeniuspro.org,2016-09-25,2022-03-24,Eng. Civil,136164.00,Campinas
351,Ethan,Lucas,M,1987-02-25,ethan.lucas@securewebtrends.org,2019-05-17,2022-05-07,Eng. Mecânico,282024.00,Rio de Janeiro
352,Andrew,Sofia,M,1994-10-30,andrew.sofia@proactivetechsolutions.org,2011-03-11,2022-03-03,Eng. Elétrico,138108.00,Florianópolis
353,Joshua,Rafael,M,1986-05-23,joshua.rafael@digitalstrategygenius.org,2018-08-14,2022-08-01,Eng. de Produção,255840.00,Toronto
354,Benjamin,Laura,M,1963-09-10,benjamin.laura@webmasteryzone.org,2022-06-15,2022-12-04,Eng. Químico,207516.00,Montreal
355,Jacob,Mateus,M,1991-01-28,jacob.mateus@cloudtechinnovators.org,2011-09-28,2022-12-31,Eng. de Controle e Automação,275592.00,Vancouver
356,Nicholas,Alice,M,1971-05-02,nicholas.alice@proactivewebsolutions.org,2018-10-20,2022-10-09,Eng. de Processos,154836.00,Tel Aviv
357,Matthew,Felipe,M,1964-06-23,matthew.felipe@wisedigitalstrategies.org,2017-09-02,2022-12-12,Eng. de Segurança do Trabalho,261888.00,Berlim
358,Liam,Luana,M,1984-06-24,liam.luana@webgeniuszone.org,2016-07-21,2022-02-18,Eng. de Telecomunicações,123540.00,Dublin
359,Laura,Gustavo,F,1990-06-26,laura.gustavo@techtrendmakers.org,2017-08-09,2022-03-20,Eng. de Energia,178224.00,Londres
360,Carla,Alice,F,1981-03-14,carla.alice@freshonlinedomains.org,2016-12-11,2023-02-19,Eng. de Manufatura,121692.00,Bangalore
361,Bruna,Lucas,F,1974-03-18,bruna.lucas@digitalstrategylab.org,2017-03-19,2022-03-17,Eng. de Qualidade,124476.00,Silicon Valley
362,Natália,Sofia,F,1991-06-03,natália.sofia@webwizardryexperts.org,2013-05-11,2022-06-21,Eng. de Projeto,242004.00,San Francisco
363,Alice,Rafael,F,1976-06-01,alice.rafael@websavvygurus.org,2012-08-02,2022-05-30,Eng. de Materiais,127296.00,Seattle
364,Mirella,Laura,F,1974-03-02,mirella.laura@wisewebmasters.org,2022-08-08,2022-04-05,Eng. de Automação Industrial,203952.00,Bangalore
365,Vanessa,Mateus,F,1967-04-26,vanessa.mateus@prowebsolutionslab.org,2014-05-19,2022-12-14,Eng. de Pesquisa e Desenvolvimento,193236.00,Hyderabad
366,Paula,Rodrigues,F,1975-07-29,paula.rodrigues@techdomainexperts.org,2022-06-11,2023-01-30,Eng. de Sistemas,138156.00,Chennai
367,Flávia,Ferreira,F,1965-11-23,flávia.ferreira@webgurupro.org,2013-02-01,2022-12-01,Eng. de Meio Ambiente,284568.00,Pune
368,Lucas,Silva,M,1991-06-06,lucas.silva@digitalinnovationlab.org,2016-09-21,2023-02-13,Eng. de Computação,147876.00,Mumbai
